target_id,source_id,weight
12.00_78.00,12.50_77.08,0.0693150986940667
12.00_78.00,12.50_77.92,0.115525569522714
12.00_78.00,12.50_78.75,0.0924228996909458
12.00_78.00,13.06_77.08,0.0276830745871435
12.00_78.00,13.06_77.92,0.0461386194072212
12.00_78.00,13.06_78.75,0.036911871639931
12.00_80.00,10.83_78.75,0.00464563404541006
12.00_80.00,10.83_79.58,0.0232306275767365
12.00_80.00,10.83_80.42,0.0232306275767365
12.00_80.00,10.83_81.25,0.00464605942792054
12.00_80.00,11.39_78.75,0.0231980596641113
12.00_80.00,11.39_79.58,0.116002569141736
12.00_80.00,11.39_80.42,0.116002569141736
12.00_80.00,11.39_81.25,0.0232001838195574
12.00_80.00,11.94_78.75,0.0231516603001296
12.00_80.00,11.94_79.58,0.115770547778469
12.00_80.00,11.94_80.42,0.115770547778469
12.00_80.00,11.94_81.25,0.0231537802069677
12.00_80.00,12.50_78.75,0.0231030842735509
12.00_80.00,12.50_79.58,0.115527641950851
12.00_80.00,12.50_80.42,0.115527641950851
12.00_80.00,12.50_81.25,0.0231051997324725
12.00_80.00,13.06_78.75,0.00922691328711212
12.00_80.00,13.06_79.58,0.0461394470938839
12.00_80.00,13.06_80.42,0.0461394470938839
12.00_80.00,13.06_81.25,0.00922775815941581
12.00_82.00,10.83_81.25,0.0185843056595972
12.00_82.00,10.83_82.08,0.0232302994663799
12.00_82.00,10.83_82.92,0.0139383435008265
12.00_82.00,11.39_81.25,0.0928010745774022
12.00_82.00,11.39_82.08,0.116000930716592
12.00_82.00,11.39_82.92,0.0696013764731462
12.00_82.00,11.94_81.25,0.0926154594483976
12.00_82.00,11.94_82.08,0.115768912630404
12.00_82.00,11.94_82.92,0.0694621639852327
12.00_82.00,12.50_81.25,0.0924211368399349
12.00_82.00,12.50_82.08,0.115526010233599
12.00_82.00,12.50_82.92,0.0693164208341922
12.00_82.00,13.06_81.25,0.036911167592228
12.00_82.00,13.06_82.08,0.0461387954184011
12.00_82.00,13.06_82.92,0.0276836026236666
12.00_84.00,10.83_82.92,0.00929202158600437
12.00_84.00,10.83_83.75,0.0232304635203996
12.00_84.00,10.83_84.58,0.0232304635203996
12.00_84.00,11.39_82.92,0.0463998819203833
12.00_84.00,11.39_83.75,0.116001749923378
12.00_84.00,11.39_84.58,0.116001749923378
12.00_84.00,11.94_82.92,0.0463070756667093
12.00_84.00,11.94_83.75,0.115769730198663
12.00_84.00,11.94_84.58,0.115769730198663
12.00_84.00,12.50_82.92,0.0462099157347991
12.00_84.00,12.50_83.75,0.115526826086463
12.00_84.00,12.50_84.58,0.115526826086463
12.00_84.00,13.06_82.92,0.0184553231266129
12.00_84.00,13.06_83.75,0.0461391212538414
12.00_84.00,13.06_84.58,0.0461391212538414
12.00_86.00,10.83_85.42,0.0232303748997468
12.00_86.00,10.83_86.25,0.0232303748997468
12.00_86.00,10.83_87.08,0.00929219882731001
12.00_86.00,11.39_85.42,0.116001307394507
12.00_86.00,11.39_86.25,0.116001307394507
12.00_86.00,11.39_87.08,0.0464007669781263
12.00_86.00,11.94_85.42,0.115769288554911
12.00_86.00,11.94_86.25,0.115769288554911
12.00_86.00,11.94_87.08,0.046307958954213
12.00_86.00,12.50_85.42,0.115526385369354
12.00_86.00,12.50_86.25,0.115526385369354
12.00_86.00,12.50_87.08,0.0462107971690191
12.00_86.00,13.06_85.42,0.0461389452401755
12.00_86.00,13.06_86.25,0.0461389452401755
12.00_86.00,13.06_87.08,0.0184556751539448
12.00_88.00,10.83_87.08,0.013938077641121
12.00_88.00,10.83_87.92,0.0232302108469787
12.00_88.00,10.83_88.75,0.0185846601387038
12.00_88.00,11.39_87.08,0.0696000488977821
12.00_88.00,11.39_87.92,0.116000488193971
12.00_88.00,11.39_88.75,0.0928028446753875
12.00_88.00,11.94_87.08,0.069460839065205
12.00_88.00,11.94_87.92,0.11576847099289
12.00_88.00,11.94_88.75,0.0926172260059394
12.00_88.00,12.50_87.08,0.0693150986940667
12.00_88.00,12.50_87.92,0.115525569522714
12.00_88.00,12.50_88.75,0.0924228996909458
12.00_88.00,13.06_87.08,0.0276830745871435
12.00_88.00,13.06_87.92,0.0461386194072212
12.00_88.00,13.06_88.75,0.036911871639931
12.00_90.00,10.83_88.75,0.00464563404541006
12.00_90.00,10.83_89.58,0.0232306275767365
12.00_90.00,10.83_90.42,0.0232306275767365
12.00_90.00,10.83_91.25,0.00464605942792054
12.00_90.00,11.39_88.75,0.0231980596641113
12.00_90.00,11.39_89.58,0.116002569141736
12.00_90.00,11.39_90.42,0.116002569141736
12.00_90.00,11.39_91.25,0.0232001838195574
12.00_90.00,11.94_88.75,0.0231516603001296
12.00_90.00,11.94_89.58,0.115770547778469
12.00_90.00,11.94_90.42,0.115770547778469
12.00_90.00,11.94_91.25,0.0231537802069677
12.00_90.00,12.50_88.75,0.0231030842735509
12.00_90.00,12.50_89.58,0.115527641950851
12.00_90.00,12.50_90.42,0.115527641950851
12.00_90.00,12.50_91.25,0.0231051997324725
12.00_90.00,13.06_88.75,0.00922691328711212
12.00_90.00,13.06_89.58,0.0461394470938839
12.00_90.00,13.06_90.42,0.0461394470938839
12.00_90.00,13.06_91.25,0.00922775815941581
12.00_92.00,10.83_91.25,0.0185843056595972
12.00_92.00,10.83_92.08,0.0232302994663799
12.00_92.00,10.83_92.92,0.0139383435008265
12.00_92.00,11.39_91.25,0.0928010745774022
12.00_92.00,11.39_92.08,0.116000930716592
12.00_92.00,11.39_92.92,0.0696013764731462
12.00_92.00,11.94_91.25,0.0926154594483976
12.00_92.00,11.94_92.08,0.115768912630404
12.00_92.00,11.94_92.92,0.0694621639852327
12.00_92.00,12.50_91.25,0.0924211368399349
12.00_92.00,12.50_92.08,0.115526010233599
12.00_92.00,12.50_92.92,0.0693164208341922
12.00_92.00,13.06_91.25,0.036911167592228
12.00_92.00,13.06_92.08,0.0461387954184011
12.00_92.00,13.06_92.92,0.0276836026236666
12.00_94.00,10.83_92.92,0.00929202158600437
12.00_94.00,10.83_93.75,0.0232304635203996
12.00_94.00,10.83_94.58,0.0232304635203996
12.00_94.00,11.39_92.92,0.0463998819203833
12.00_94.00,11.39_93.75,0.116001749923378
12.00_94.00,11.39_94.58,0.116001749923378
12.00_94.00,11.94_92.92,0.0463070756667093
12.00_94.00,11.94_93.75,0.115769730198663
12.00_94.00,11.94_94.58,0.115769730198663
12.00_94.00,12.50_92.92,0.0462099157347991
12.00_94.00,12.50_93.75,0.115526826086463
12.00_94.00,12.50_94.58,0.115526826086463
12.00_94.00,13.06_92.92,0.0184553231266129
12.00_94.00,13.06_93.75,0.0461391212538414
12.00_94.00,13.06_94.58,0.0461391212538414
12.00_96.00,10.83_95.42,0.0232303748997468
12.00_96.00,10.83_96.25,0.0232303748997468
12.00_96.00,10.83_97.08,0.00929219882731001
12.00_96.00,11.39_95.42,0.116001307394507
12.00_96.00,11.39_96.25,0.116001307394507
12.00_96.00,11.39_97.08,0.0464007669781263
12.00_96.00,11.94_95.42,0.115769288554911
12.00_96.00,11.94_96.25,0.115769288554911
12.00_96.00,11.94_97.08,0.046307958954213
12.00_96.00,12.50_95.42,0.115526385369354
12.00_96.00,12.50_96.25,0.115526385369354
12.00_96.00,12.50_97.08,0.0462107971690191
12.00_96.00,13.06_95.42,0.0461389452401755
12.00_96.00,13.06_96.25,0.0461389452401755
12.00_96.00,13.06_97.08,0.0184556751539448
12.00_98.00,10.83_97.08,0.013938077641121
12.00_98.00,10.83_97.92,0.0232302108469787
12.00_98.00,10.83_98.75,0.0185846601387038
12.00_98.00,11.39_97.08,0.0696000488977821
12.00_98.00,11.39_97.92,0.116000488193971
12.00_98.00,11.39_98.75,0.0928028446753875
12.00_98.00,11.94_97.08,0.069460839065205
12.00_98.00,11.94_97.92,0.11576847099289
12.00_98.00,11.94_98.75,0.0926172260059394
12.00_98.00,12.50_97.08,0.0693150986940667
12.00_98.00,12.50_97.92,0.115525569522714
12.00_98.00,12.50_98.75,0.0924228996909458
12.00_98.00,13.06_97.08,0.0276830745871435
12.00_98.00,13.06_97.92,0.0461386194072212
12.00_98.00,13.06_98.75,0.036911871639931
12.00_100.00,10.83_98.75,0.00929133898165548
12.00_100.00,10.83_99.58,0.0464616096451481
12.00_100.00,11.39_98.75,0.0463964733229221
12.00_100.00,11.39_99.58,0.232006908444218
12.00_100.00,11.94_98.75,0.0463036738869198
12.00_100.00,11.94_99.58,0.231542862177115
12.00_100.00,12.50_98.75,0.0462065210925084
12.00_100.00,12.50_99.58,0.231057046815218
12.00_100.00,13.06_98.75,0.018453967373862
12.00_100.00,13.06_99.58,0.0922795982604337
14.00_68.00,13.06_67.08,0.0418156753704501
14.00_68.00,13.06_67.92,0.0696930366278433
14.00_68.00,13.06_68.75,0.0557559037364983
14.00_68.00,13.61_67.08,0.0695632151267932
14.00_68.00,13.61_67.92,0.115939098360423
14.00_68.00,13.61_68.75,0.0927537315097788
14.00_68.00,14.17_67.08,0.0693966289144044
14.00_68.00,14.17_67.92,0.115661453699686
14.00_68.00,14.17_68.75,0.0925316099073058
14.00_68.00,14.72_67.08,0.0692199091386091
14.00_68.00,14.72_67.92,0.115366919707391
14.00_68.00,14.72_68.75,0.0922959764822735
14.00_68.00,15.28_67.08,1.7103350615952e-06
14.00_68.00,15.28_67.92,2.85056843008383e-06
14.00_68.00,15.28_68.75,2.28051505103392e-06
14.00_70.00,13.06_68.75,0.013937382911375
14.00_70.00,13.06_69.58,0.0696942868602438
14.00_70.00,13.06_70.42,0.0696942868602438
14.00_70.00,13.06_71.25,0.0139386591029291
14.00_70.00,13.61_68.75,0.0231857827759397
14.00_70.00,13.61_69.58,0.115941178206908
14.00_70.00,13.61_70.42,0.115941178206908
14.00_70.00,13.61_71.25,0.0231879058072393
14.00_70.00,14.17_68.75,0.0231302587216407
14.00_70.00,14.17_69.58,0.115663528565468
14.00_70.00,14.17_70.42,0.115663528565468
14.00_70.00,14.17_71.25,0.0231323766688201
14.00_70.00,14.72_68.75,0.0230713570977532
14.00_70.00,14.72_69.58,0.11536898928949
14.00_70.00,14.72_70.42,0.11536898928949
14.00_70.00,14.72_71.25,0.0230734696515417
14.00_70.00,15.28_68.75,5.70063605311222e-07
14.00_70.00,15.28_69.58,2.85061956679969e-06
14.00_70.00,15.28_70.42,2.85061956679969e-06
14.00_70.00,15.28_71.25,5.70115803802363e-07
14.00_72.00,13.06_71.25,0.0557548402624936
14.00_72.00,13.06_72.08,0.0696933024952179
14.00_72.00,13.06_72.92,0.0418164729770802
14.00_72.00,13.61_71.25,0.0927519623485655
14.00_72.00,13.61_72.08,0.115939540648852
14.00_72.00,13.61_72.92,0.0695645419995772
14.00_72.00,14.17_71.25,0.0925298449827838
14.00_72.00,14.17_72.08,0.115661894928947
14.00_72.00,14.17_72.92,0.0693979526096655
14.00_72.00,14.72_71.25,0.0922942160521638
14.00_72.00,14.72_72.08,0.115367359813054
14.00_72.00,14.72_72.92,0.0692212294630562
14.00_72.00,15.28_71.25,2.28047155306669e-06
14.00_72.00,15.28_72.08,2.85057930452956e-06
14.00_72.00,15.28_72.92,1.71036768511671e-06
14.00_74.00,13.06_72.92,0.0278770263862817
14.00_74.00,13.06_73.75,0.069693794674255
14.00_74.00,13.06_74.58,0.069693794674255
14.00_74.00,13.61_72.92,0.0463753261527993
14.00_74.00,13.61_73.75,0.115940359422098
14.00_74.00,13.61_74.58,0.115940359422098
14.00_74.00,14.17_72.92,0.0462642690385183
14.00_74.00,14.17_73.75,0.115662711741439
14.00_74.00,14.17_74.58,0.115662711741439
14.00_74.00,14.72_72.92,0.0461464562372379
14.00_74.00,14.72_73.75,0.115368174545518
14.00_74.00,14.72_74.58,0.115368174545518
14.00_74.00,15.28_72.92,1.14021967166804e-06
14.00_74.00,15.28_73.75,2.85059943552246e-06
14.00_74.00,15.28_74.58,2.85059943552246e-06
14.00_76.00,13.06_75.42,0.0696935288031252
14.00_76.00,13.06_76.25,0.0696935288031252
14.00_76.00,13.06_77.08,0.0278775581285413
14.00_76.00,13.61_75.42,0.115939917127422
14.00_76.00,13.61_76.25,0.115939917127422
14.00_76.00,13.61_77.08,0.0463762107421517
14.00_76.00,14.17_75.42,0.115662270505946
14.00_76.00,14.17_76.25,0.115662270505946
14.00_76.00,14.17_77.08,0.0462651515095041
14.00_76.00,14.72_75.42,0.115367734433639
14.00_76.00,14.72_76.25,0.115367734433639
14.00_76.00,14.72_77.08,0.0461473364609953
14.00_76.00,15.28_75.42,2.85058856092313e-06
14.00_76.00,15.28_76.25,2.85058856092313e-06
14.00_76.00,15.28_77.08,1.14024142086669e-06
14.00_78.00,13.06_77.08,0.0418156753704501
14.00_78.00,13.06_77.92,0.0696930366278433
14.00_78.00,13.06_78.75,0.0557559037364983
14.00_78.00,13.61_77.08,0.0695632151267932
14.00_78.00,13.61_77.92,0.115939098360423
14.00_78.00,13.61_78.75,0.0927537315097788
14.00_78.00,14.17_77.08,0.0693966289144044
14.00_78.00,14.17_77.92,0.115661453699686
14.00_78.00,14.17_78.75,0.0925316099073058
14.00_78.00,14.72_77.08,0.0692199091386091
14.00_78.00,14.72_77.92,0.115366919707391
14.00_78.00,14.72_78.75,0.0922959764822735
14.00_78.00,15.28_77.08,1.7103350615952e-06
14.00_78.00,15.28_77.92,2.85056843008383e-06
14.00_78.00,15.28_78.75,2.28051505103392e-06
14.00_80.00,13.06_78.75,0.013937382911375
14.00_80.00,13.06_79.58,0.0696942868602438
14.00_80.00,13.06_80.42,0.0696942868602438
14.00_80.00,13.06_81.25,0.0139386591029291
14.00_80.00,13.61_78.75,0.0231857827759397
14.00_80.00,13.61_79.58,0.115941178206908
14.00_80.00,13.61_80.42,0.115941178206908
14.00_80.00,13.61_81.25,0.0231879058072393
14.00_80.00,14.17_78.75,0.0231302587216407
14.00_80.00,14.17_79.58,0.115663528565468
14.00_80.00,14.17_80.42,0.115663528565468
14.00_80.00,14.17_81.25,0.0231323766688201
14.00_80.00,14.72_78.75,0.0230713570977532
14.00_80.00,14.72_79.58,0.11536898928949
14.00_80.00,14.72_80.42,0.11536898928949
14.00_80.00,14.72_81.25,0.0230734696515417
14.00_80.00,15.28_78.75,5.70063605311222e-07
14.00_80.00,15.28_79.58,2.85061956679969e-06
14.00_80.00,15.28_80.42,2.85061956679969e-06
14.00_80.00,15.28_81.25,5.70115803802363e-07
14.00_82.00,13.06_81.25,0.0557548402624936
14.00_82.00,13.06_82.08,0.0696933024952179
14.00_82.00,13.06_82.92,0.0418164729770802
14.00_82.00,13.61_81.25,0.0927519623485655
14.00_82.00,13.61_82.08,0.115939540648852
14.00_82.00,13.61_82.92,0.0695645419995772
14.00_82.00,14.17_81.25,0.0925298449827838
14.00_82.00,14.17_82.08,0.115661894928947
14.00_82.00,14.17_82.92,0.0693979526096655
14.00_82.00,14.72_81.25,0.0922942160521638
14.00_82.00,14.72_82.08,0.115367359813054
14.00_82.00,14.72_82.92,0.0692212294630562
14.00_82.00,15.28_81.25,2.28047155306669e-06
14.00_82.00,15.28_82.08,2.85057930452956e-06
14.00_82.00,15.28_82.92,1.71036768511671e-06
14.00_84.00,13.06_82.92,0.0278770263862817
14.00_84.00,13.06_83.75,0.069693794674255
14.00_84.00,13.06_84.58,0.069693794674255
14.00_84.00,13.61_82.92,0.0463753261527993
14.00_84.00,13.61_83.75,0.115940359422098
14.00_84.00,13.61_84.58,0.115940359422098
14.00_84.00,14.17_82.92,0.0462642690385183
14.00_84.00,14.17_83.75,0.115662711741439
14.00_84.00,14.17_84.58,0.115662711741439
14.00_84.00,14.72_82.92,0.0461464562372379
14.00_84.00,14.72_83.75,0.115368174545518
14.00_84.00,14.72_84.58,0.115368174545518
14.00_84.00,15.28_82.92,1.14021967166804e-06
14.00_84.00,15.28_83.75,2.85059943552246e-06
14.00_84.00,15.28_84.58,2.85059943552246e-06
14.00_86.00,13.06_85.42,0.0696935288031252
14.00_86.00,13.06_86.25,0.0696935288031252
14.00_86.00,13.06_87.08,0.0278775581285413
14.00_86.00,13.61_85.42,0.115939917127422
14.00_86.00,13.61_86.25,0.115939917127422
14.00_86.00,13.61_87.08,0.0463762107421517
14.00_86.00,14.17_85.42,0.115662270505946
14.00_86.00,14.17_86.25,0.115662270505946
14.00_86.00,14.17_87.08,0.0462651515095041
14.00_86.00,14.72_85.42,0.115367734433639
14.00_86.00,14.72_86.25,0.115367734433639
14.00_86.00,14.72_87.08,0.0461473364609953
14.00_86.00,15.28_85.42,2.85058856092313e-06
14.00_86.00,15.28_86.25,2.85058856092313e-06
14.00_86.00,15.28_87.08,1.14024142086669e-06
14.00_88.00,13.06_87.08,0.0418156753704501
14.00_88.00,13.06_87.92,0.0696930366278433
14.00_88.00,13.06_88.75,0.0557559037364983
14.00_88.00,13.61_87.08,0.0695632151267932
14.00_88.00,13.61_87.92,0.115939098360423
14.00_88.00,13.61_88.75,0.0927537315097788
14.00_88.00,14.17_87.08,0.0693966289144044
14.00_88.00,14.17_87.92,0.115661453699686
14.00_88.00,14.17_88.75,0.0925316099073058
14.00_88.00,14.72_87.08,0.0692199091386091
14.00_88.00,14.72_87.92,0.115366919707391
14.00_88.00,14.72_88.75,0.0922959764822735
14.00_88.00,15.28_87.08,1.7103350615952e-06
14.00_88.00,15.28_87.92,2.85056843008383e-06
14.00_88.00,15.28_88.75,2.28051505103392e-06
14.00_90.00,13.06_88.75,0.013937382911375
14.00_90.00,13.06_89.58,0.0696942868602438
14.00_90.00,13.06_90.42,0.0696942868602438
14.00_90.00,13.06_91.25,0.0139386591029291
14.00_90.00,13.61_88.75,0.0231857827759397
14.00_90.00,13.61_89.58,0.115941178206908
14.00_90.00,13.61_90.42,0.115941178206908
14.00_90.00,13.61_91.25,0.0231879058072393
14.00_90.00,14.17_88.75,0.0231302587216407
14.00_90.00,14.17_89.58,0.115663528565468
14.00_90.00,14.17_90.42,0.115663528565468
14.00_90.00,14.17_91.25,0.0231323766688201
14.00_90.00,14.72_88.75,0.0230713570977532
14.00_90.00,14.72_89.58,0.11536898928949
14.00_90.00,14.72_90.42,0.11536898928949
14.00_90.00,14.72_91.25,0.0230734696515417
14.00_90.00,15.28_88.75,5.70063605311222e-07
14.00_90.00,15.28_89.58,2.85061956679969e-06
14.00_90.00,15.28_90.42,2.85061956679969e-06
14.00_90.00,15.28_91.25,5.70115803802363e-07
14.00_92.00,13.06_91.25,0.0557548402624936
14.00_92.00,13.06_92.08,0.0696933024952179
14.00_92.00,13.06_92.92,0.0418164729770802
14.00_92.00,13.61_91.25,0.0927519623485655
14.00_92.00,13.61_92.08,0.115939540648852
14.00_92.00,13.61_92.92,0.0695645419995772
14.00_92.00,14.17_91.25,0.0925298449827838
14.00_92.00,14.17_92.08,0.115661894928947
14.00_92.00,14.17_92.92,0.0693979526096655
14.00_92.00,14.72_91.25,0.0922942160521638
14.00_92.00,14.72_92.08,0.115367359813054
14.00_92.00,14.72_92.92,0.0692212294630562
14.00_92.00,15.28_91.25,2.28047155306669e-06
14.00_92.00,15.28_92.08,2.85057930452956e-06
14.00_92.00,15.28_92.92,1.71036768511671e-06
14.00_94.00,13.06_92.92,0.0278770263862817
14.00_94.00,13.06_93.75,0.069693794674255
14.00_94.00,13.06_94.58,0.069693794674255
14.00_94.00,13.61_92.92,0.0463753261527993
14.00_94.00,13.61_93.75,0.115940359422098
14.00_94.00,13.61_94.58,0.115940359422098
14.00_94.00,14.17_92.92,0.0462642690385183
14.00_94.00,14.17_93.75,0.115662711741439
14.00_94.00,14.17_94.58,0.115662711741439
14.00_94.00,14.72_92.92,0.0461464562372379
14.00_94.00,14.72_93.75,0.115368174545518
14.00_94.00,14.72_94.58,0.115368174545518
14.00_94.00,15.28_92.92,1.14021967166804e-06
14.00_94.00,15.28_93.75,2.85059943552246e-06
14.00_94.00,15.28_94.58,2.85059943552246e-06
14.00_96.00,13.06_95.42,0.0696935288031252
14.00_96.00,13.06_96.25,0.0696935288031252
14.00_96.00,13.06_97.08,0.0278775581285413
14.00_96.00,13.61_95.42,0.115939917127422
14.00_96.00,13.61_96.25,0.115939917127422
14.00_96.00,13.61_97.08,0.0463762107421517
14.00_96.00,14.17_95.42,0.115662270505946
14.00_96.00,14.17_96.25,0.115662270505946
14.00_96.00,14.17_97.08,0.0462651515095041
14.00_96.00,14.72_95.42,0.115367734433639
14.00_96.00,14.72_96.25,0.115367734433639
14.00_96.00,14.72_97.08,0.0461473364609953
14.00_96.00,15.28_95.42,2.85058856092313e-06
14.00_96.00,15.28_96.25,2.85058856092313e-06
14.00_96.00,15.28_97.08,1.14024142086669e-06
14.00_98.00,13.06_97.08,0.0418156753704501
14.00_98.00,13.06_97.92,0.0696930366278433
14.00_98.00,13.06_98.75,0.0557559037364983
14.00_98.00,13.61_97.08,0.0695632151267932
14.00_98.00,13.61_97.92,0.115939098360423
14.00_98.00,13.61_98.75,0.0927537315097788
14.00_98.00,14.17_97.08,0.0693966289144044
14.00_98.00,14.17_97.92,0.115661453699686
14.00_98.00,14.17_98.75,0.0925316099073058
14.00_98.00,14.72_97.08,0.0692199091386091
14.00_98.00,14.72_97.92,0.115366919707391
14.00_98.00,14.72_98.75,0.0922959764822735
14.00_98.00,15.28_97.08,1.7103350615952e-06
14.00_98.00,15.28_97.92,2.85056843008383e-06
14.00_98.00,15.28_98.75,2.28051505103392e-06
14.00_100.00,13.06_98.75,0.0278749785025925
14.00_100.00,13.06_99.58,0.139389637232199
14.00_100.00,13.61_98.75,0.0463719193592377
14.00_100.00,13.61_99.58,0.231884125637757
14.00_100.00,14.17_98.75,0.0462608704033611
14.00_100.00,14.17_99.58,0.231328822118036
14.00_100.00,14.72_98.75,0.0461430662567669
14.00_100.00,14.72_99.58,0.230739739071507
14.00_100.00,15.28_98.75,1.14013590960407e-06
14.00_100.00,15.28_99.58,5.70128263310889e-06
16.00_68.00,14.72_67.08,3.64290926211046e-06
16.00_68.00,14.72_67.92,6.07153672365619e-06
16.00_68.00,14.72_68.75,4.85735782908252e-06
16.00_68.00,15.28_67.08,0.0696905199120357
16.00_68.00,15.28_67.92,0.116151273746381
16.00_68.00,15.28_68.75,0.0929234763073529
16.00_68.00,15.83_67.08,0.0695043910310556
16.00_68.00,15.83_67.92,0.11584105785713
16.00_68.00,15.83_68.75,0.0926752970329882
16.00_68.00,16.39_67.08,0.0693099985659909
16.00_68.00,16.39_67.92,0.115517069279452
16.00_68.00,16.39_68.75,0.0924160993165043
16.00_68.00,16.94_67.08,0.0414885864669741
16.00_68.00,16.94_67.92,0.0691478865440872
16.00_68.00,16.94_68.75,0.055319772136233
16.00_70.00,14.72_68.75,1.21420067588595e-06
16.00_70.00,14.72_69.58,6.07164564173898e-06
16.00_70.00,14.72_70.42,6.07164564173898e-06
16.00_70.00,14.72_71.25,1.21431185548526e-06
16.00_70.00,15.28_68.75,0.0232282141254912
16.00_70.00,15.28_69.58,0.116153357399107
16.00_70.00,15.28_70.42,0.116153357399107
16.00_70.00,15.28_71.25,0.0232303410420632
16.00_70.00,15.83_68.75,0.0231661763977228
16.00_70.00,15.83_69.58,0.115843135944854
16.00_70.00,15.83_70.42,0.115843135944854
16.00_70.00,15.83_71.25,0.0231682976337431
16.00_70.00,16.39_68.75,0.0231013843742366
16.00_70.00,16.39_69.58,0.115519141555103
16.00_70.00,16.39_70.42,0.115519141555103
16.00_70.00,16.39_71.25,0.0231034996775051
16.00_70.00,16.94_68.75,0.0138283624721875
16.00_70.00,16.94_69.58,0.0691491269969698
16.00_70.00,16.94_70.42,0.0691491269969698
16.00_70.00,16.94_71.25,0.0138296286811671
16.00_72.00,14.72_71.25,4.85726518106793e-06
16.00_72.00,14.72_72.08,6.0715598855617e-06
16.00_72.00,14.72_72.92,3.64297874821955e-06
16.00_72.00,15.28_71.25,0.0929217039084703
16.00_72.00,15.28_72.08,0.116151716844224
16.00_72.00,15.28_72.92,0.0696918492130752
16.00_72.00,15.83_71.25,0.0926735293678142
16.00_72.00,15.83_72.08,0.115841499771551
16.00_72.00,15.83_72.92,0.0695057167818085
16.00_72.00,16.39_71.25,0.0924143365952021
16.00_72.00,16.39_72.08,0.11551750995791
16.00_72.00,16.39_72.92,0.0693113206088348
16.00_72.00,16.94_71.25,0.0553187169808921
16.00_72.00,16.94_72.08,0.0691481503318047
16.00_72.00,16.94_72.92,0.0414893778345975
16.00_74.00,14.72_72.92,2.42859828815411e-06
16.00_74.00,14.72_73.75,6.07160276334753e-06
16.00_74.00,14.72_74.58,6.07160276334753e-06
16.00_74.00,15.28_72.92,0.0464601957340237
16.00_74.00,15.28_73.75,0.116152537115873
16.00_74.00,15.28_74.58,0.116152537115873
16.00_74.00,15.83_72.92,0.0463361102163234
16.00_74.00,15.83_73.75,0.115842317852425
16.00_74.00,15.83_74.58,0.115842317852425
16.00_74.00,16.39_72.92,0.0462065156604566
16.00_74.00,16.39_73.75,0.115518325750745
16.00_74.00,16.39_74.58,0.115518325750745
16.00_74.00,16.94_72.92,0.0276589678254171
16.00_74.00,16.94_73.75,0.0691486386609386
16.00_74.00,16.94_74.58,0.0691486386609386
16.00_76.00,14.72_75.42,6.07157960111488e-06
16.00_76.00,14.72_76.25,6.07157960111488e-06
16.00_76.00,14.72_77.08,2.42864461261941e-06
16.00_76.00,15.28_75.42,0.116152094011771
16.00_76.00,15.28_76.25,0.116152094011771
16.00_76.00,15.28_77.08,0.0464610819422268
16.00_76.00,15.83_75.42,0.115841875931763
16.00_76.00,15.83_76.25,0.115841875931763
16.00_76.00,15.83_77.08,0.0463369940576487
16.00_76.00,16.39_75.42,0.115517885066063
16.00_76.00,16.39_76.25,0.115517885066063
16.00_76.00,16.39_77.08,0.0462073970298216
16.00_76.00,16.94_75.42,0.0691483748694953
16.00_76.00,16.94_76.25,0.0691483748694953
16.00_76.00,16.94_77.08,0.0276594954083036
16.00_78.00,14.72_77.08,3.64290926211046e-06
16.00_78.00,14.72_77.92,6.07153672365619e-06
16.00_78.00,14.72_78.75,4.85735782908252e-06
16.00_78.00,15.28_77.08,0.0696905199120357
16.00_78.00,15.28_77.92,0.116151273746381
16.00_78.00,15.28_78.75,0.0929234763073529
16.00_78.00,15.83_77.08,0.0695043910310556
16.00_78.00,15.83_77.92,0.11584105785713
16.00_78.00,15.83_78.75,0.0926752970329882
16.00_78.00,16.39_77.08,0.0693099985659909
16.00_78.00,16.39_77.92,0.115517069279452
16.00_78.00,16.39_78.75,0.0924160993165043
16.00_78.00,16.94_77.08,0.0414885864669741
16.00_78.00,16.94_77.92,0.0691478865440872
16.00_78.00,16.94_78.75,0.055319772136233
16.00_80.00,14.72_78.75,1.21420067588595e-06
16.00_80.00,14.72_79.58,6.07164564173898e-06
16.00_80.00,14.72_80.42,6.07164564173898e-06
16.00_80.00,14.72_81.25,1.21431185548526e-06
16.00_80.00,15.28_78.75,0.0232282141254912
16.00_80.00,15.28_79.58,0.116153357399107
16.00_80.00,15.28_80.42,0.116153357399107
16.00_80.00,15.28_81.25,0.0232303410420632
16.00_80.00,15.83_78.75,0.0231661763977228
16.00_80.00,15.83_79.58,0.115843135944854
16.00_80.00,15.83_80.42,0.115843135944854
16.00_80.00,15.83_81.25,0.0231682976337431
16.00_80.00,16.39_78.75,0.0231013843742366
16.00_80.00,16.39_79.58,0.115519141555103
16.00_80.00,16.39_80.42,0.115519141555103
16.00_80.00,16.39_81.25,0.0231034996775051
16.00_80.00,16.94_78.75,0.0138283624721875
16.00_80.00,16.94_79.58,0.0691491269969698
16.00_80.00,16.94_80.42,0.0691491269969698
16.00_80.00,16.94_81.25,0.0138296286811671
16.00_82.00,14.72_81.25,4.85726518106793e-06
16.00_82.00,14.72_82.08,6.0715598855617e-06
16.00_82.00,14.72_82.92,3.64297874821955e-06
16.00_82.00,15.28_81.25,0.0929217039084703
